,equity,gross,turnover,min_margin_buffer,liquidated_notional,trading_costs,roll_costs,liquidation_penalty
2023-02-23 00:00:00+00:00,20855.14427130286,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-02-24 00:00:00+00:00,20439.80842281537,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-02-25 00:00:00+00:00,20461.600145991302,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-02-26 00:00:00+00:00,20744.308988880115,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-02-27 00:00:00+00:00,20657.005233912867,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-02-28 00:00:00+00:00,20512.05794145528,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-01 00:00:00+00:00,20904.357789892005,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-02 00:00:00+00:00,20737.173484238054,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-03 00:00:00+00:00,20195.769002750225,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-04 00:00:00+00:00,20117.85309173054,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-05 00:00:00+00:00,20146.63512366357,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-06 00:00:00+00:00,20040.753530982496,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-07 00:00:00+00:00,19955.91889833925,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-08 00:00:00+00:00,19686.9852721923,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-09 00:00:00+00:00,19099.57135531453,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-10 00:00:00+00:00,19050.133730116755,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-11 00:00:00+00:00,19112.725159084483,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-12 00:00:00+00:00,19310.90308248149,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-13 00:00:00+00:00,19529.514361588743,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-14 00:00:00+00:00,19585.49004701296,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-15 00:00:00+00:00,19515.82268548097,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-16 00:00:00+00:00,19672.02241542696,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-17 00:00:00+00:00,20228.471288814988,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-18 00:00:00+00:00,20098.00744779237,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-19 00:00:00+00:00,20272.12433979969,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-20 00:00:00+00:00,20137.5466801941,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-21 00:00:00+00:00,20330.37170075285,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-22 00:00:00+00:00,20074.709133188248,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-23 00:00:00+00:00,20537.83638724791,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-24 00:00:00+00:00,20183.782901899685,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-25 00:00:00+00:00,20161.081645761595,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-26 00:00:00+00:00,20346.13237339194,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-27 00:00:00+00:00,20038.65058915523,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-28 00:00:00+00:00,20238.50543701985,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-29 00:00:00+00:00,20475.926893178177,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-30 00:00:00+00:00,20402.450803120297,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-31 00:00:00+00:00,20533.64212696305,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-04-01 00:00:00+00:00,20505.219635623504,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-04-02 00:00:00+00:00,20422.09023605821,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-04-03 00:00:00+00:00,20354.95578622983,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-04-04 00:00:00+00:00,20526.13572375838,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-04-05 00:00:00+00:00,20594.686594603794,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-04-06 00:00:00+00:00,20480.9439823402,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-04-07 00:00:00+00:00,20442.65990321356,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-04-08 00:00:00+00:00,20414.96261388189,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-04-09 00:00:00+00:00,20530.52027734817,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-04-10 00:00:00+00:00,20959.672560033243,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-04-11 00:00:00+00:00,21060.532032182866,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-04-12 00:00:00+00:00,21011.69160330668,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-04-13 00:00:00+00:00,21296.712487490822,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-04-14 00:00:00+00:00,21472.13276687256,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-04-15 00:00:00+00:00,21417.96209854964,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-04-16 00:00:00+00:00,21483.215603323933,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-04-17 00:00:00+00:00,21173.7538948096,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-04-18 00:00:00+00:00,21491.459916474163,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-04-19 00:00:00+00:00,20770.75571879068,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-04-20 00:00:00+00:00,20530.83182775877,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-04-21 00:00:00+00:00,20121.59859002569,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-04-22 00:00:00+00:00,20349.08670454708,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-04-23 00:00:00+00:00,20262.18227666625,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-04-24 00:00:00+00:00,20238.771716667445,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-04-25 00:00:00+00:00,20537.68001896745,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-04-26 00:00:00+00:00,20547.43346274909,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-04-27 00:00:00+00:00,20910.08737239708,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-04-28 00:00:00+00:00,20854.016070934205,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-04-29 00:00:00+00:00,20827.997026508187,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-04-30 00:00:00+00:00,20835.266381019486,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-01 00:00:00+00:00,20424.876025443453,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-02 00:00:00+00:00,20617.08878446948,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-03 00:00:00+00:00,20738.36990590965,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-04 00:00:00+00:00,20653.311838010817,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-05 00:00:00+00:00,20861.732655428656,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-06 00:00:00+00:00,20605.332693069824,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-07 00:00:00+00:00,20466.498959898447,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-08 00:00:00+00:00,20186.799401339234,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-09 00:00:00+00:00,20164.208033896142,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-10 00:00:00+00:00,20166.974464088024,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-11 00:00:00+00:00,19946.791706602344,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-12 00:00:00+00:00,19895.843092825944,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-13 00:00:00+00:00,19885.35971687757,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-14 00:00:00+00:00,19930.517118315285,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-15 00:00:00+00:00,20010.898476793325,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-16 00:00:00+00:00,19974.28223514154,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-17 00:00:00+00:00,20088.888771802485,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-18 00:00:00+00:00,19760.82393690973,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-19 00:00:00+00:00,19817.707743529965,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-20 00:00:00+00:00,19891.18775105453,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-21 00:00:00+00:00,19773.72330943332,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-22 00:00:00+00:00,19765.868012540923,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-23 00:00:00+00:00,19884.8228784971,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-24 00:00:00+00:00,19487.155292965224,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-25 00:00:00+00:00,19494.088158476,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-26 00:00:00+00:00,19593.88121150853,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-27 00:00:00+00:00,19628.538094249096,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-28 00:00:00+00:00,19908.67560011157,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-29 00:00:00+00:00,19878.80542958261,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-30 00:00:00+00:00,19942.616684418263,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-31 00:00:00+00:00,19834.066494684183,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-06-01 00:00:00+00:00,19689.17757451634,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-06-02 00:00:00+00:00,19964.98723026337,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-06-03 00:00:00+00:00,19876.432181053544,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-06-04 00:00:00+00:00,19918.40671519954,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-06-05 00:00:00+00:00,19343.23505124011,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-06-06 00:00:00+00:00,19730.52191876911,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-06-07 00:00:00+00:00,19495.33277552297,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-06-08 00:00:00+00:00,19547.62145707964,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-06-09 00:00:00+00:00,19623.50078068281,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-06-10 00:00:00+00:00,19275.731868735103,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-06-11 00:00:00+00:00,19371.86917907657,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-06-12 00:00:00+00:00,19384.358883912195,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-06-13 00:00:00+00:00,19349.846679333103,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-06-14 00:00:00+00:00,18939.2834984591,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-06-15 00:00:00+00:00,18989.20692296353,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-06-16 00:00:00+00:00,19050.78850819879,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-06-17 00:00:00+00:00,19086.79826201892,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-06-18 00:00:00+00:00,19095.515137608407,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-06-19 00:00:00+00:00,19199.2842735428,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-06-20 00:00:00+00:00,19404.216611439704,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-06-21 00:00:00+00:00,19653.07587243781,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-06-22 00:00:00+00:00,19591.246144512737,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-06-23 00:00:00+00:00,19987.20960846245,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-06-24 00:00:00+00:00,20019.97787451492,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-06-25 00:00:00+00:00,19946.65195864629,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-06-26 00:00:00+00:00,19974.722957859296,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-06-27 00:00:00+00:00,20100.589324890825,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-06-28 00:00:00+00:00,19914.508540795883,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-06-29 00:00:00+00:00,20248.114598098244,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-06-30 00:00:00+00:00,20543.22189986941,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-07-01 00:00:00+00:00,20516.11426635943,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-07-02 00:00:00+00:00,20573.588617375848,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-07-03 00:00:00+00:00,20714.692818769763,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-07-04 00:00:00+00:00,20470.12748446041,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-07-05 00:00:00+00:00,20386.7508368443,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-07-06 00:00:00+00:00,20232.895394046715,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-07-07 00:00:00+00:00,20394.804971522542,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-07-08 00:00:00+00:00,20338.42962734095,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-07-09 00:00:00+00:00,20252.53212269096,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-07-10 00:00:00+00:00,20392.512983545257,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-07-11 00:00:00+00:00,20461.2052336632,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-07-12 00:00:00+00:00,20433.872583110668,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-07-13 00:00:00+00:00,20765.5733659434,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-07-14 00:00:00+00:00,20307.371940078643,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-07-15 00:00:00+00:00,20227.33573907784,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-07-16 00:00:00+00:00,20192.20356028916,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-07-17 00:00:00+00:00,20105.019784750075,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-07-18 00:00:00+00:00,20040.4260729468,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-07-19 00:00:00+00:00,20075.461800477013,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-07-20 00:00:00+00:00,20027.95417677992,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-07-21 00:00:00+00:00,20069.44077081761,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-07-22 00:00:00+00:00,19997.181739400425,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-07-23 00:00:00+00:00,20148.41007266291,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-07-24 00:00:00+00:00,19766.47588140452,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-07-25 00:00:00+00:00,19773.40325527387,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-07-26 00:00:00+00:00,19839.5584247036,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-07-27 00:00:00+00:00,19793.594860739307,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-07-28 00:00:00+00:00,19800.222887914144,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-07-29 00:00:00+00:00,19843.7403419238,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-07-30 00:00:00+00:00,19852.927209938,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-07-31 00:00:00+00:00,19804.42652749879,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-08-01 00:00:00+00:00,19984.77759529063,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-08-02 00:00:00+00:00,19666.986484417044,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-08-03 00:00:00+00:00,19626.90555046928,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-08-04 00:00:00+00:00,19588.709909020985,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-08-05 00:00:00+00:00,19562.106553980902,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:00:00+00:00,19546.9847878182,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-08-07 00:00:00+00:00,19664.6839554746,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-08-08 00:00:00+00:00,19858.09370074875,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-08-09 00:00:00+00:00,19790.959040858823,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-08-10 00:00:00+00:00,19697.81085912721,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-08-11 00:00:00+00:00,19673.03564133036,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-08-12 00:00:00+00:00,19669.6805669639,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-08-13 00:00:00+00:00,19624.245068841985,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-08-14 00:00:00+00:00,19683.94598149311,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-08-15 00:00:00+00:00,19591.3238270842,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-08-16 00:00:00+00:00,19346.911403129496,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-08-17 00:00:00+00:00,18681.0494208382,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-08-18 00:00:00+00:00,18601.33286110848,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-08-19 00:00:00+00:00,18597.545490836765,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-08-20 00:00:00+00:00,18602.82089178289,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-08-21 00:00:00+00:00,18598.11778678072,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-08-22 00:00:00+00:00,18622.64186215536,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-08-23 00:00:00+00:00,18672.87859835852,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-08-24 00:00:00+00:00,18648.86544334061,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-08-25 00:00:00+00:00,18627.080892150567,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-08-26 00:00:00+00:00,18618.12698475729,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-08-27 00:00:00+00:00,18651.78294995829,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-08-28 00:00:00+00:00,18631.364002811853,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-08-29 00:00:00+00:00,18974.166389589707,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-08-30 00:00:00+00:00,18894.69611008772,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-08-31 00:00:00+00:00,18699.33037011742,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-09-01 00:00:00+00:00,18667.62884514468,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-09-02 00:00:00+00:00,18647.305686389904,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-09-03 00:00:00+00:00,18669.347594229213,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-09-04 00:00:00+00:00,18643.60796665917,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-09-05 00:00:00+00:00,18625.86692203216,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-09-06 00:00:00+00:00,18627.220792777127,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-09-07 00:00:00+00:00,18685.23715020528,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-09-08 00:00:00+00:00,18647.07300349076,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-09-09 00:00:00+00:00,18647.278597118024,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-09-10 00:00:00+00:00,18651.801966764964,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-09-11 00:00:00+00:00,18613.5243622835,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-09-12 00:00:00+00:00,18717.29273156352,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-09-13 00:00:00+00:00,18760.578674552773,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-09-14 00:00:00+00:00,18817.285338636044,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-09-15 00:00:00+00:00,18850.13806485176,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-09-16 00:00:00+00:00,18841.94067139995,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-09-17 00:00:00+00:00,18833.58853442517,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-09-18 00:00:00+00:00,18877.466383104165,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-09-19 00:00:00+00:00,18907.43238959274,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-09-20 00:00:00+00:00,18915.8396105536,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-09-21 00:00:00+00:00,18890.858907885427,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-09-22 00:00:00+00:00,18876.231926944503,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-09-23 00:00:00+00:00,18877.586281228672,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-09-24 00:00:00+00:00,18853.052819962715,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-09-25 00:00:00+00:00,18872.983385162643,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-09-26 00:00:00+00:00,18876.048300793474,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-09-27 00:00:00+00:00,18944.156761945567,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-09-28 00:00:00+00:00,18994.17366138349,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-09-29 00:00:00+00:00,18937.337513760704,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-09-30 00:00:00+00:00,18930.25018083217,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-01 00:00:00+00:00,18997.53497173706,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-02 00:00:00+00:00,19078.30461011729,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-03 00:00:00+00:00,18966.38093162441,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-04 00:00:00+00:00,19029.95188839748,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-05 00:00:00+00:00,18939.238145768428,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-06 00:00:00+00:00,18993.75205177694,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-07 00:00:00+00:00,19001.19595886173,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-08 00:00:00+00:00,18948.81251425419,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-09 00:00:00+00:00,18784.518300788724,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-10 00:00:00+00:00,18658.72690458487,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-11 00:00:00+00:00,18578.26886621628,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-12 00:00:00+00:00,18592.20549534904,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-13 00:00:00+00:00,18602.67507525581,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-14 00:00:00+00:00,18582.13142213401,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-15 00:00:00+00:00,18610.95690496463,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-16 00:00:00+00:00,18772.626155527258,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-17 00:00:00+00:00,18786.74281537528,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-18 00:00:00+00:00,18782.52399770361,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-19 00:00:00+00:00,18817.465050694795,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-20 00:00:00+00:00,19152.09585042948,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-21 00:00:00+00:00,19219.29613098819,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-22 00:00:00+00:00,19174.2244745352,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-23 00:00:00+00:00,20247.27052276851,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-24 00:00:00+00:00,20311.649809836337,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-25 00:00:00+00:00,20535.77075412449,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-26 00:00:00+00:00,20286.781851011685,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-27 00:00:00+00:00,20094.443544160466,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-28 00:00:00+00:00,20248.48845122306,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-29 00:00:00+00:00,20406.18320800479,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-30 00:00:00+00:00,20384.65213454196,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-31 00:00:00+00:00,20445.67624413586,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-01 00:00:00+00:00,20701.959451737883,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-02 00:00:00+00:00,20538.159789200505,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-03 00:00:00+00:00,20487.75027716092,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-04 00:00:00+00:00,20609.362350979343,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-05 00:00:00+00:00,20871.96486486984,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-06 00:00:00+00:00,21256.20154133835,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-07 00:00:00+00:00,21207.93096717788,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-08 00:00:00+00:00,21317.68483197644,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-09 00:00:00+00:00,21294.94975383516,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-10 00:00:00+00:00,21549.599403420165,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-11 00:00:00+00:00,21533.71377726312,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-12 00:00:00+00:00,21504.51293786056,0.0,0.0,1.0,0.0,0.0,0.0,0.0
