kind,symbol,month,url,bytes,sha256,checksum_available,checksum_passed,rows,missing
fundingRate,TRXUSDT,2021-08,https://data.binance.vision/data/futures/um/monthly/fundingRate/TRXUSDT/TRXUSDT-fundingRate-2021-08.zip,816,c678124ea724e40e7b9cf9f8b1fa4c117de0a56caf0b5756b9959b3092b45ff5,True,True,93,False
fundingRate,SOLUSDT,2021-08,https://data.binance.vision/data/futures/um/monthly/fundingRate/SOLUSDT/SOLUSDT-fundingRate-2021-08.zip,885,36028dd0bcfa30c6be842f0ee066ffa1ae3d93082cf4aafd302d1c0a3a386ecd,True,True,93,False
klines,SOLUSDT,2021-08,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/1h/SOLUSDT-1h-2021-08.zip,33795,13a75507c7c6396782ca02659d2738a668a5b16a438d239b64199f19c69f81a0,True,True,744,False
klines,EOSUSDT,2021-08,https://data.binance.vision/data/futures/um/monthly/klines/EOSUSDT/1h/EOSUSDT-1h-2021-08.zip,33754,2a66c9f34fa79bd0ce08b7176c5df915df26be3f785b4b139c18155d6577d392,True,True,744,False
fundingRate,BTCUSDT,2021-09,https://data.binance.vision/data/futures/um/monthly/fundingRate/BTCUSDT/BTCUSDT-fundingRate-2021-09.zip,828,03f25a7c25eef18d5f5b5b7bb0b664cab7a210b409f37e95a54e141808a0752d,True,True,90,False
klines,ETHUSDT,2021-09,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2021-09.zip,38083,e29a6a88a2c28b30651cf45e46d5b67f1bd8f8ec42812ad5b4a7a72468dfa3c6,True,True,720,False
klines,BNBUSDT,2021-09,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/1h/BNBUSDT-1h-2021-09.zip,34781,dffab06b6142b4c72490e7dd73bcb3c601791dcdaad533883d3ba862fd1e297a,True,True,720,False
fundingRate,LINKUSDT,2021-08,https://data.binance.vision/data/futures/um/monthly/fundingRate/LINKUSDT/LINKUSDT-fundingRate-2021-08.zip,869,e9b21c5545b4476c6f6c6c8aa3437a15413ec9e70af9a914a4ceed011fd333e6,True,True,93,False
fundingRate,BNBUSDT,2021-09,https://data.binance.vision/data/futures/um/monthly/fundingRate/BNBUSDT/BNBUSDT-fundingRate-2021-09.zip,869,0afa14d51d0fabe16495b3e2b5ed3558b5bf4f23c5b9c92164a4f7d5f907ecad,True,True,90,False
klines,DOTUSDT,2021-08,https://data.binance.vision/data/futures/um/monthly/klines/DOTUSDT/1h/DOTUSDT-1h-2021-08.zip,35135,50bf283caa28c35dc28a20e741cdd7cd8ca0c1127e786de61a05bf59acf058f6,True,True,744,False
klines,XRPUSDT,2021-09,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1h/XRPUSDT-1h-2021-09.zip,35598,49773c0aef9b4dc0893a44c4f4207eb77f6130bfd8621cf9f4c7c4431aaf3c83,True,True,720,False
klines,ADAUSDT,2021-09,https://data.binance.vision/data/futures/um/monthly/klines/ADAUSDT/1h/ADAUSDT-1h-2021-09.zip,34470,ef5a17fdd36556765e7c8c60559ef1fced20fb36f05c1eaa16eb4773ee2455ad,True,True,720,False
fundingRate,ADAUSDT,2021-09,https://data.binance.vision/data/futures/um/monthly/fundingRate/ADAUSDT/ADAUSDT-fundingRate-2021-09.zip,837,a8d9b355fac2ea3ce664a7ada562299c0c06a852ff5ff3388b9a90d2bb736905,True,True,90,False
klines,TRXUSDT,2021-08,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/1h/TRXUSDT-1h-2021-08.zip,34637,54f3947fd41865fe88acae27340f1e53d853cef357a9d293b0eadee632933e9c,True,True,744,False
klines,LTCUSDT,2021-09,https://data.binance.vision/data/futures/um/monthly/klines/LTCUSDT/1h/LTCUSDT-1h-2021-09.zip,35374,ea19abd86de4e781c904598c1661d3ddd215095ee0335e766f2fc4ccaf91e44a,True,True,720,False
fundingRate,LTCUSDT,2021-09,https://data.binance.vision/data/futures/um/monthly/fundingRate/LTCUSDT/LTCUSDT-fundingRate-2021-09.zip,852,42fd2efc16ec88b6d64bfa8ffa8749ca064d14a8e60a2c9159d4b586851f6892,True,True,90,False
klines,BCHUSDT,2021-09,https://data.binance.vision/data/futures/um/monthly/klines/BCHUSDT/1h/BCHUSDT-1h-2021-09.zip,34785,cd09d45f36c04b3c2fb546ee1a2d88eff8547f61c1872c7fb7458a6df81a5f19,True,True,720,False
klines,BTCUSDT,2021-09,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1h/BTCUSDT-1h-2021-09.zip,38738,22c55191129632daf70611af13e8f2b0f34a5e79f4876f41744a9848c43b9864,True,True,720,False
fundingRate,BCHUSDT,2021-09,https://data.binance.vision/data/futures/um/monthly/fundingRate/BCHUSDT/BCHUSDT-fundingRate-2021-09.zip,783,61415e6620b4d5d44ffff3a210ebc5b1405b3410a6cfd46954007686c2b6b94c,True,True,90,False
fundingRate,ETHUSDT,2021-09,https://data.binance.vision/data/futures/um/monthly/fundingRate/ETHUSDT/ETHUSDT-fundingRate-2021-09.zip,826,4b4a94cdafbb8fea7762c266aa79b183700b7c9dcf7e981f7fdbe9372f2eec66,True,True,90,False
klines,EOSUSDT,2021-09,https://data.binance.vision/data/futures/um/monthly/klines/EOSUSDT/1h/EOSUSDT-1h-2021-09.zip,32774,36687a8eb9d3a4747df3381b518e13913ab834b8995e2629c3d3434e926e03b2,True,True,720,False
fundingRate,DOGEUSDT,2021-09,https://data.binance.vision/data/futures/um/monthly/fundingRate/DOGEUSDT/DOGEUSDT-fundingRate-2021-09.zip,846,ce5ae8860526939ec03b58f61def84e7c8213cd64eb73e7f898d8925c7dfc1b5,True,True,90,False
klines,LINKUSDT,2021-09,https://data.binance.vision/data/futures/um/monthly/klines/LINKUSDT/1h/LINKUSDT-1h-2021-09.zip,35414,5462a4e1b587319aa7e3d654bc78eae4f934580b54110cf0b6b413317f80f556,True,True,720,False
fundingRate,LINKUSDT,2021-09,https://data.binance.vision/data/futures/um/monthly/fundingRate/LINKUSDT/LINKUSDT-fundingRate-2021-09.zip,791,ae7afd05c5ce1058fd17e5d4403da49baf32d6b0f9fda8150ec5e3b96706490e,True,True,90,False
fundingRate,XRPUSDT,2021-09,https://data.binance.vision/data/futures/um/monthly/fundingRate/XRPUSDT/XRPUSDT-fundingRate-2021-09.zip,823,514b2f1d7aba96408cd55677bea4b2c2cf0a027cb819bc1aecfa9e47eb6e644c,True,True,90,False
klines,TRXUSDT,2021-09,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/1h/TRXUSDT-1h-2021-09.zip,34299,3c2fd76a55955a581c07b08c5bae84a2da09bb949dbaa246759d556bdce97cbd,True,True,720,False
fundingRate,EOSUSDT,2021-09,https://data.binance.vision/data/futures/um/monthly/fundingRate/EOSUSDT/EOSUSDT-fundingRate-2021-09.zip,817,738c17d4d18f7299954fbfb9611c7f33a14f161650ce3a05052af3044b75f5bc,True,True,90,False
fundingRate,SOLUSDT,2021-09,https://data.binance.vision/data/futures/um/monthly/fundingRate/SOLUSDT/SOLUSDT-fundingRate-2021-09.zip,848,2b1bbc144fed66818841e7af5f5e310adf8e2cb3b1d7643e0c1b2bb30bf421e8,True,True,90,False
klines,SOLUSDT,2021-09,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/1h/SOLUSDT-1h-2021-09.zip,34447,11ee5441a6a3d72b10b501b1ac246bff97ee0673def1954d116ecd2b09f584ff,True,True,720,False
fundingRate,BTCUSDT,2021-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/BTCUSDT/BTCUSDT-fundingRate-2021-10.zip,951,f25820d6add687addbca3ef43bee58f70853a6da53832a0c1bc22d00dc8ec64a,True,True,93,False
klines,ETHUSDT,2021-10,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2021-10.zip,39084,515de2962ce7c53706f6dcd489b50bade65148e8d59af1d0711134a6450e912c,True,True,744,False
fundingRate,ETHUSDT,2021-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/ETHUSDT/ETHUSDT-fundingRate-2021-10.zip,935,4dfb8698f6951b2c66229e1c687977eae0778bb703d6268232da2ceb3e9b5e6d,True,True,93,False
klines,BTCUSDT,2021-10,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1h/BTCUSDT-1h-2021-10.zip,40087,d3b55f8ae3689efe9bccc1d9b7082bda39fa7fa194e4c1197a63d1473ca57b4e,True,True,744,False
klines,DOGEUSDT,2021-09,https://data.binance.vision/data/futures/um/monthly/klines/DOGEUSDT/1h/DOGEUSDT-1h-2021-09.zip,35914,145ef5e542d57ba10bd0ecddcb1878eb60effcc29a1ca83aeffe1925a040887d,True,True,720,False
klines,DOTUSDT,2021-09,https://data.binance.vision/data/futures/um/monthly/klines/DOTUSDT/1h/DOTUSDT-1h-2021-09.zip,34379,1bba1cda4c793926b5461bec3e182a9bd8858efeab9d9c3a6c507eae4058d3b4,True,True,720,False
klines,XRPUSDT,2021-10,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1h/XRPUSDT-1h-2021-10.zip,36174,40437ee0dae2f0ccfd0900cc3c846d0f53afb851cb04b7ac9502fba5ade73402,True,True,744,False
fundingRate,XRPUSDT,2021-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/XRPUSDT/XRPUSDT-fundingRate-2021-10.zip,944,804050e1e57a061b9e8b4d0a033aba44196f511a99be61765fff81e04964bd13,True,True,93,False
fundingRate,DOTUSDT,2021-09,https://data.binance.vision/data/futures/um/monthly/fundingRate/DOTUSDT/DOTUSDT-fundingRate-2021-09.zip,833,bb6ce598bb375d87faee5e5241c69d87a174087161b1d3c4c96f42bd7adfe0da,True,True,90,False
fundingRate,TRXUSDT,2021-09,https://data.binance.vision/data/futures/um/monthly/fundingRate/TRXUSDT/TRXUSDT-fundingRate-2021-09.zip,848,9fbe7531ecf3be8cbc63d0e564a594fd7986b0cd7fc3d7cf9da3580dffdef1e7,True,True,90,False
klines,LTCUSDT,2021-10,https://data.binance.vision/data/futures/um/monthly/klines/LTCUSDT/1h/LTCUSDT-1h-2021-10.zip,35974,6ab18238fae6b2f8e3fe098f83bb13a7785d6437e7a3f0ccb9fe908e5cb655b2,True,True,744,False
fundingRate,EOSUSDT,2021-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/EOSUSDT/EOSUSDT-fundingRate-2021-10.zip,884,9d489ca8673eaa1fa7a0fac7d3462abc3a70ac4264232c8ab84bc2575caadc45,True,True,93,False
fundingRate,LTCUSDT,2021-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/LTCUSDT/LTCUSDT-fundingRate-2021-10.zip,887,7c92252d6e87a94a0a4027db30a20e9e5dc24aa6d8336f2b1e23a4c5b6523687,True,True,93,False
klines,EOSUSDT,2021-10,https://data.binance.vision/data/futures/um/monthly/klines/EOSUSDT/1h/EOSUSDT-1h-2021-10.zip,33265,b59cfe02a4014d96e38cba882b5a424e53782496a01b837ae84ef15b6c5c0ae0,True,True,744,False
klines,DOGEUSDT,2021-10,https://data.binance.vision/data/futures/um/monthly/klines/DOGEUSDT/1h/DOGEUSDT-1h-2021-10.zip,37469,40372d96653370a8194958360057bb68a863de9e565150ee89672fadf9bcbe57,True,True,744,False
klines,BNBUSDT,2021-10,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/1h/BNBUSDT-1h-2021-10.zip,35804,7bbb0fe8856f32cbb95e88d1833cbe41c625f5d087ccce7eea259648f8f9b222,True,True,744,False
fundingRate,DOGEUSDT,2021-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/DOGEUSDT/DOGEUSDT-fundingRate-2021-10.zip,963,550a727f147912b00f633f40ff005d56d2fef5024fcae3aac49d6cfaf5fb1375,True,True,93,False
fundingRate,BNBUSDT,2021-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/BNBUSDT/BNBUSDT-fundingRate-2021-10.zip,1003,a8556a173a1f7ab33d82b5538176aa396cfa0b7fab8f7b904009e9f9e2a1efe2,True,True,93,False
klines,LINKUSDT,2021-10,https://data.binance.vision/data/futures/um/monthly/klines/LINKUSDT/1h/LINKUSDT-1h-2021-10.zip,36129,e4ce73d650b04d476c773d43caa6100a0ed3a75b325d99217128ae87e723a8d0,True,True,744,False
fundingRate,ADAUSDT,2021-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/ADAUSDT/ADAUSDT-fundingRate-2021-10.zip,953,482f64070cfa5b51e1ff2fcea3f1a1456b813581fd73edbad787c88e32f53c71,True,True,93,False
klines,ADAUSDT,2021-10,https://data.binance.vision/data/futures/um/monthly/klines/ADAUSDT/1h/ADAUSDT-1h-2021-10.zip,34592,a8a41913edeeb2afea8f8a4baac00d77c823e08832252454ecff7d9aa4bf657f,True,True,744,False
fundingRate,LINKUSDT,2021-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/LINKUSDT/LINKUSDT-fundingRate-2021-10.zip,923,c266c87a4dbb7d3e2f71842d7a7d78d384f6a6d6f716e3ae93c6365d1243ea8f,True,True,93,False
fundingRate,DOTUSDT,2021-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/DOTUSDT/DOTUSDT-fundingRate-2021-10.zip,917,2cd1d37fb2733cd37a77d4d51e0378b5354e7d345e1bd892a4c992d251d13c3a,True,True,93,False
klines,DOTUSDT,2021-10,https://data.binance.vision/data/futures/um/monthly/klines/DOTUSDT/1h/DOTUSDT-1h-2021-10.zip,35009,30d0cc3b194300e9ac5a8f194ca2a1e9a2bf71baa4691c761870d176642bdd8c,True,True,744,False
klines,TRXUSDT,2021-10,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/1h/TRXUSDT-1h-2021-10.zip,34430,754c461f6a4542a936fe7065b0828410a0f4e9956c41d5b87c84479bb1e3a0c3,True,True,744,False
klines,BCHUSDT,2021-10,https://data.binance.vision/data/futures/um/monthly/klines/BCHUSDT/1h/BCHUSDT-1h-2021-10.zip,35668,1073cb6ad2388f26760bd648bf80f7608e44a13081e371dc5afb7905e1d2ac67,True,True,744,False
fundingRate,SOLUSDT,2021-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/SOLUSDT/SOLUSDT-fundingRate-2021-10.zip,922,0ac3fe161fe23ac8479a4a6e5fbfc38e91ae1515663d93a3fe767c351ee81187,True,True,93,False
klines,SOLUSDT,2021-10,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/1h/SOLUSDT-1h-2021-10.zip,34752,400e88409c92a5a01eb4c4b7b6e4f5fddfef93dd4a3d9c8f89cc35d51cc298ac,True,True,744,False
fundingRate,BCHUSDT,2021-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/BCHUSDT/BCHUSDT-fundingRate-2021-10.zip,859,2788149c391120c8958e12f19933a017e5ef421e01dc18841cb504c51219cc06,True,True,93,False
klines,BTCUSDT,2021-11,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1h/BTCUSDT-1h-2021-11.zip,38610,a013f6adfd3012130c0b0bc58895373ae478cd38c646ac87957b855682c7f069,True,True,720,False
fundingRate,ETHUSDT,2021-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/ETHUSDT/ETHUSDT-fundingRate-2021-11.zip,838,d9a7e22a237717f23d4b0505f14613359b7ea7831b23a78653a891cbbe3d521c,True,True,90,False
klines,BNBUSDT,2021-11,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/1h/BNBUSDT-1h-2021-11.zip,35132,3c139e6f9372270408f6fb4030bfc80ac9c4aa013fa480cbbabcb2a4f9817fbf,True,True,720,False
fundingRate,TRXUSDT,2021-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/TRXUSDT/TRXUSDT-fundingRate-2021-10.zip,900,443f31300814f787bbace287720ba371410eab0ab0f273ef82ffe02af2d7d2f7,True,True,93,False
klines,XRPUSDT,2021-11,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1h/XRPUSDT-1h-2021-11.zip,35169,5a9ed95a722819a9aacb1c842dced79f83045b6a046058d439b9573c07cce338,True,True,720,False
fundingRate,BTCUSDT,2021-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/BTCUSDT/BTCUSDT-fundingRate-2021-11.zip,919,e2e6b2d7218607e7e4a38137d50f553c2cfb901275c19edf567024c1cc6de85f,True,True,90,False
fundingRate,XRPUSDT,2021-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/XRPUSDT/XRPUSDT-fundingRate-2021-11.zip,894,2ee66bfc6920510ac62b6abe09a0569c64f4999fd64b655691ab12732904eb1e,True,True,90,False
klines,ADAUSDT,2021-11,https://data.binance.vision/data/futures/um/monthly/klines/ADAUSDT/1h/ADAUSDT-1h-2021-11.zip,33752,bf88879dd2eb6e9fada19ef5ef858cecf2008cc5187d6d9e12b13b7ab3a1deb1,True,True,720,False
fundingRate,ADAUSDT,2021-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/ADAUSDT/ADAUSDT-fundingRate-2021-11.zip,891,63251772c553d9f3b326ec0715bde7f50430a98a2be83e23774d3fcbe808628f,True,True,90,False
fundingRate,LTCUSDT,2021-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/LTCUSDT/LTCUSDT-fundingRate-2021-11.zip,878,4f212556572778ee02928d5d768a47df133973e0d74858c4574db912b47eee0f,True,True,90,False
klines,LTCUSDT,2021-11,https://data.binance.vision/data/futures/um/monthly/klines/LTCUSDT/1h/LTCUSDT-1h-2021-11.zip,35530,0cbbe16c54c62df5d4c816f7a282f52ddbf04e735f47c405d68086dd2eb3f05a,True,True,720,False
fundingRate,EOSUSDT,2021-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/EOSUSDT/EOSUSDT-fundingRate-2021-11.zip,818,ec55fcac28da4bf1aa7dab12a4b7e8413b1e78eba58c3bdd47db1b177d6559dc,True,True,90,False
klines,EOSUSDT,2021-11,https://data.binance.vision/data/futures/um/monthly/klines/EOSUSDT/1h/EOSUSDT-1h-2021-11.zip,32074,8a595a4a42b60c03a3493502f77388dd2f5469fe913b63f3d642ed70e3a1e8bb,True,True,720,False
fundingRate,DOGEUSDT,2021-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/DOGEUSDT/DOGEUSDT-fundingRate-2021-11.zip,897,47e3f6744e2bab7d64c6bc8b0be474190b7c762e09916205a117f80df45d3d95,True,True,90,False
klines,ETHUSDT,2021-11,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2021-11.zip,37694,d61dcde383cefa67bd3febb54690d28db408cc7cfb4b4c99f4c00710f5e5b3ad,True,True,720,False
fundingRate,BCHUSDT,2021-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/BCHUSDT/BCHUSDT-fundingRate-2021-11.zip,838,a255c80f9313247b807f545ef766f8be55e4f9f28eb32d1dd0c5c7a6adfb9395,True,True,90,False
fundingRate,BNBUSDT,2021-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/BNBUSDT/BNBUSDT-fundingRate-2021-11.zip,891,a9c846afb0ee66c67f14be211b9b7838dc97be156af549da477c28e805210393,True,True,90,False
fundingRate,DOTUSDT,2021-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/DOTUSDT/DOTUSDT-fundingRate-2021-11.zip,923,5f824b57c70255f367b1184d28cb8bbd264dd93f2c76a2867e5ef35159206b15,True,True,90,False
klines,TRXUSDT,2021-11,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/1h/TRXUSDT-1h-2021-11.zip,33651,94f26977a5c562deae5ed12eb0c094139438f2ef81bb42e99bba43643d1bdeb9,True,True,720,False
klines,SOLUSDT,2021-11,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/1h/SOLUSDT-1h-2021-11.zip,33457,4939d7a971e30ac1d7b87c6c0352375bf8a0a539cd13bbf3e3920969a24bb42e,True,True,720,False
fundingRate,SOLUSDT,2021-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/SOLUSDT/SOLUSDT-fundingRate-2021-11.zip,813,16996f42bf6d48a5569bfecd8af6027de2298b30dca1d95381c595893de8e2e8,True,True,90,False
klines,BCHUSDT,2021-11,https://data.binance.vision/data/futures/um/monthly/klines/BCHUSDT/1h/BCHUSDT-1h-2021-11.zip,34478,df69accdf182816e5ef1e8a4fe77210df6a1b38292cb8495f77c6c627674ff91,True,True,720,False
fundingRate,BTCUSDT,2021-12,https://data.binance.vision/data/futures/um/monthly/fundingRate/BTCUSDT/BTCUSDT-fundingRate-2021-12.zip,815,bf3ce484faf41d7dccfd38c5cc3d8de34d8297df30ab10784e874cc10fd1b310,True,True,93,False
klines,DOGEUSDT,2021-11,https://data.binance.vision/data/futures/um/monthly/klines/DOGEUSDT/1h/DOGEUSDT-1h-2021-11.zip,35761,eeef1ab8f468c214d36d4a7b2128b15142f884585f4a532e1540604cec390d61,True,True,720,False
klines,LINKUSDT,2021-11,https://data.binance.vision/data/futures/um/monthly/klines/LINKUSDT/1h/LINKUSDT-1h-2021-11.zip,35073,7e1c02b361318c6075e6e813ca5ac11fef90ada30324595142a390c79397e7cb,True,True,720,False
fundingRate,LINKUSDT,2021-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/LINKUSDT/LINKUSDT-fundingRate-2021-11.zip,857,bbbf7a0a3838c1b9e381768d5ed1f4e1ab0029f7c60273e1c420b970b00e32a2,True,True,90,False
klines,ETHUSDT,2021-12,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2021-12.zip,39028,764bae4807411d6683b72085aeeb1bcd168654fbcb88e8f1a81a307240761c1a,True,True,744,False
klines,DOTUSDT,2021-11,https://data.binance.vision/data/futures/um/monthly/klines/DOTUSDT/1h/DOTUSDT-1h-2021-11.zip,33900,33b901cceded295ad35d5cd8d9e14f95e2bc96598d743be254a1165e95f4ec94,True,True,720,False
fundingRate,ETHUSDT,2021-12,https://data.binance.vision/data/futures/um/monthly/fundingRate/ETHUSDT/ETHUSDT-fundingRate-2021-12.zip,806,788d5c57e7cbc8e6b94ed4d7672618a85311edf1d7f0888083410d0d3389d811,True,True,93,False
klines,BNBUSDT,2021-12,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/1h/BNBUSDT-1h-2021-12.zip,35577,1bfa03d9f9f21fa43893135029eb71937669259a0257cb7a04a491c4ad2f770e,True,True,744,False
fundingRate,TRXUSDT,2021-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/TRXUSDT/TRXUSDT-fundingRate-2021-11.zip,849,066b0d2254ecf0ad08c67ad2078d238b01dd0ca2044d0e013bfbc8594f26751d,True,True,90,False
klines,XRPUSDT,2021-12,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1h/XRPUSDT-1h-2021-12.zip,36176,ddf125d3ff3fcf634978b26daa3865dff29946a85a36739df43902807d20d2b6,True,True,744,False
fundingRate,XRPUSDT,2021-12,https://data.binance.vision/data/futures/um/monthly/fundingRate/XRPUSDT/XRPUSDT-fundingRate-2021-12.zip,813,a96ac211f0316219b9d7faec92b830dec5c4ee808b0cfca5bb966dd8b68ff987,True,True,93,False
klines,ADAUSDT,2021-12,https://data.binance.vision/data/futures/um/monthly/klines/ADAUSDT/1h/ADAUSDT-1h-2021-12.zip,34754,5e3b33f69344ede98eedb5b664feab736e14ab16e9add79fa40df963f96770d1,True,True,744,False
klines,LTCUSDT,2021-12,https://data.binance.vision/data/futures/um/monthly/klines/LTCUSDT/1h/LTCUSDT-1h-2021-12.zip,35827,abf7eb44ee0935883c8ade6a0dc934a8e04336351f2c0b1442cdae1391f74b86,True,True,744,False
fundingRate,LTCUSDT,2021-12,https://data.binance.vision/data/futures/um/monthly/fundingRate/LTCUSDT/LTCUSDT-fundingRate-2021-12.zip,841,200e73077840291731e18eba6f4090764923268051764ea997f1f2a470cf178e,True,True,93,False
klines,BTCUSDT,2021-12,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1h/BTCUSDT-1h-2021-12.zip,40053,f1dff81c6e322f7d5cee3c0808efd4e35b33e371f04ba613054264d9621318f1,True,True,744,False
klines,BCHUSDT,2021-12,https://data.binance.vision/data/futures/um/monthly/klines/BCHUSDT/1h/BCHUSDT-1h-2021-12.zip,35092,6fce933a5cc05280357818c4c6c915201f0f5cd972ce822be549b1f0a27f6c30,True,True,744,False
fundingRate,EOSUSDT,2021-12,https://data.binance.vision/data/futures/um/monthly/fundingRate/EOSUSDT/EOSUSDT-fundingRate-2021-12.zip,797,ff4398c455b06ad6a995662b365c5a757f79aa68555e382c1512c9897ec5124a,True,True,93,False
klines,DOGEUSDT,2021-12,https://data.binance.vision/data/futures/um/monthly/klines/DOGEUSDT/1h/DOGEUSDT-1h-2021-12.zip,36447,91e8086e6db915af645789e6c9e0fa57393ba74cb6f1abf1d9c3d62e13aff979,True,True,744,False
fundingRate,DOGEUSDT,2021-12,https://data.binance.vision/data/futures/um/monthly/fundingRate/DOGEUSDT/DOGEUSDT-fundingRate-2021-12.zip,859,a62f9d2aa4ad02e827e40d740e8cdbaa46f5b68dc3b7aec2c455e8b1aa265648,True,True,93,False
klines,LINKUSDT,2021-12,https://data.binance.vision/data/futures/um/monthly/klines/LINKUSDT/1h/LINKUSDT-1h-2021-12.zip,36126,47caad2bf96929270854dd3b54d053bfa62c61ead660726596447932daad90f2,True,True,744,False
fundingRate,LINKUSDT,2021-12,https://data.binance.vision/data/futures/um/monthly/fundingRate/LINKUSDT/LINKUSDT-fundingRate-2021-12.zip,746,11788ccfa9a0e2d6ba270f031a002f0ac535a277ce6ac718806508a57f0573fa,True,True,93,False
