candidate,eligible,score,periods_positive,cagr,sharpe,dd,turnover,severe,selection_cagr,selection_sharpe,selection_dd
sector_l126-252_k2_s00__r10__v18__g125,False,0.0678489935972208,True,True,False,True,32.17599276703724,True,0.08058671001931383,0.5232902586773476,-0.21927166348527027
sector_l63-126-252_k3_s00__r10__v18__g125,False,0.06743929715419757,True,True,False,True,30.66412526963495,True,0.08000785850608905,0.5270149194962658,-0.23070618687922084
sector_l63-126-252_k4_s00__r5__v12__g100,False,0.06737142219073051,True,True,False,True,21.210165682965613,True,0.06250275022713025,0.5610599480065683,-0.20018104769393974
sector_l21-63-126-252_k3_s00__r20__v18__g100,False,0.06730139105706517,True,True,False,True,26.803784481056525,True,0.0689168317353619,0.531917523440304,-0.1866893902751373
sector_l21-63-126-252_k3_s00__r10__v15__g100,False,0.06675481907715045,True,True,False,True,27.44237429811414,True,0.06628048917511209,0.5398867650439413,-0.17381314869494424
sector_l63-126-252_k3_s00__r20__v15__g125,False,0.0664130034910992,True,True,False,True,27.95562096988095,True,0.0733627524085827,0.5273120252955457,-0.2115022031810475
sector_l21-63-126-252_k4_s00__r10__v12__g114,False,0.06623713459674022,True,True,False,True,23.676554552066015,True,0.06392489403008161,0.545259265068751,-0.19024754258766985
sector_l63-126-252_k3_s00__r10__v15__g125,False,0.0659803178851089,True,True,False,True,29.39851525679408,True,0.07409644608590149,0.5300771753315856,-0.21150220318104707
sector_l126-252_k2_s00__r20__v12__g114,False,0.06583811325860618,True,True,False,True,25.798926610558368,True,0.06403946191236698,0.5422874047128307,-0.17754108342990327
sector_l126-252_k2_s00__r20__v15__g125,False,0.06580963793870201,True,True,False,True,29.515609844065118,True,0.07382177357616149,0.5260234670504685,-0.2073258166562747
sector_l126-252_k2_s00__r10__v15__g125,False,0.06571153001007607,True,True,False,True,30.668705821533525,True,0.0745933279968789,0.5288578033317187,-0.20732581665627448
sector_l126-252_k3_s00__r10__v15__g125,False,0.06547036132965518,True,True,False,True,28.82279320654038,True,0.07272331314885205,0.5202724797177735,-0.20304937722955896
sector_l126-252_k3_s00__r10__v18__g125,False,0.06507095689442527,True,True,False,True,30.22787825513038,True,0.07755342906287477,0.5096586675574177,-0.22146973779373935
sector_l126-252_k3_s00__r20__v18__g125,False,0.06497810124276301,True,True,False,True,28.627777291844716,True,0.07639800160510801,0.5042833759856051,-0.2214697377937388
sector_l126-252_k2_s00__r10__v12__g114,False,0.06491955105825306,True,True,False,True,26.770596036925344,True,0.06417880050659308,0.5414250910307087,-0.1775410834299036
sector_l63-126-252_k4_s00__r5__v18__g100,False,0.06488885912148168,True,True,False,False,23.730998905583938,True,0.07145260706369405,0.5479833050595506,-0.2508738636172233
sector_l126-252_k3_s00__r20__v12__g114,False,0.06485239894183294,True,True,False,True,23.95871053942021,True,0.0622516721333215,0.5299951593222735,-0.17626719056197138
sector_l63-126-252_k3_s00__r20__v12__g114,False,0.06446551525252217,True,True,False,True,24.507041445553053,True,0.06281895284423156,0.5348185288562993,-0.1821883268785751
sector_l126-252_k3_s00__r20__v15__g125,False,0.06438922862480718,True,True,False,True,27.408119294557995,True,0.07116015253523611,0.5112569265071203,-0.20325664844388647
sector_l126-252_k4_s00__r5__v12__g114,False,0.06429168296328674,True,True,False,True,22.315705129465655,True,0.06390376870555059,0.5431000597905932,-0.21070924394571677
sector_l126-252_k3_s00__r10__v12__g114,False,0.06423857194435542,True,True,False,True,25.17931608890775,True,0.0626882181279218,0.5316974848963693,-0.17626719056197038
sector_l21-63-126-252_k3_s00__r20__v12__g100,False,0.06401576009078262,True,False,False,True,24.959051189923645,True,0.059436726403204077,0.5359833536218985,-0.16040166989791782
sector_l21-63-126-252_k3_s00__r10__v18__g100,False,0.06337985023725012,True,True,False,True,28.356049634903727,True,0.0682306557111727,0.5231392248854637,-0.19205785551710164
sector_l21-63-126-252_k4_s00__r20__v12__g125,False,0.06319691294126015,True,True,False,True,22.770758383669897,True,0.0635677778885324,0.5322670822018488,-0.20551209855858166
sector_l63-126-252_k4_s00__r5__v15__g114,False,0.06290753943178592,True,True,False,True,25.091864638515872,True,0.07071507707293723,0.5297908015677283,-0.23796502106272177
sector_l21-63-126-252_k3_s00__r10__v12__g100,False,0.06283414958391308,True,False,False,True,26.140690577399756,True,0.05957529917795634,0.5345979146804409,-0.16040166989791738
sector_l63-126-252_k3_s00__r10__v12__g114,False,0.06277307567368298,True,True,False,True,25.718297425170476,True,0.06268056337707661,0.5313905875356306,-0.18218832687857478
sector_l63-126-252_k4_s00__r5__v18__g114,False,0.06168825158963169,True,True,False,False,26.386103967978013,True,0.07515883196360029,0.5248299961743695,-0.2637831734895171
sector_l21-63-126-252_k3_s00__r20__v18__g114,False,0.06147166982324122,True,True,False,True,30.189797551463794,True,0.07163435340158064,0.5026487067786022,-0.201585044698239
sector_l126-252_k2_s00__r20__v12__g125,False,0.06076093748149142,True,True,False,True,26.84222559170406,True,0.06291742689620561,0.522046310635721,-0.1834592992438816
sector_l21-63-126-252_k3_s00__r20__v15__g114,False,0.06058516943700312,True,True,False,True,29.266749498341365,True,0.06731288637856836,0.5067242737715705,-0.18755596546920617
sector_l21-63-126-252_k4_s00__r10__v12__g125,False,0.06002272596657741,True,True,False,True,24.515592721337498,True,0.06261315263528133,0.5222524887070565,-0.20200055212048051
sector_l126-252_k3_s00__r20__v12__g125,False,0.05949321547104444,True,True,False,True,24.96080874551965,True,0.061219770158752906,0.5094116671589651,-0.18471275105390228
sector_l126-252_k2_s00__r10__v12__g125,False,0.059326572759297466,True,True,False,True,27.78593105629731,True,0.06273086456819033,0.5190053413398659,-0.18345929924388094
sector_l63-126-252_k4_s00__r5__v18__g125,False,0.05920693729219666,True,True,False,False,28.0565992816441,True,0.07690962385196598,0.5085330281461986,-0.2699959339516339
sector_l21-63-126-252_k3_s00__r10__v15__g114,False,0.05906099626787623,True,True,False,True,30.6921782274494,True,0.06738762570350931,0.5049894361219728,-0.1875559654692064
sector_l63-126-252_k2_s00__r20__v15__g100,False,0.05886573665670969,True,True,False,True,27.727963686553803,True,0.06299780209040406,0.5062239877173464,-0.18017667012583483
sector_l63-126-252_k3_s00__r20__v12__g125,False,0.05877693200936121,True,True,False,True,25.57699536751501,True,0.061566381190711006,0.5123048503182562,-0.18961959230440273
sector_l21-63-126-252_k3_s00__r10__v18__g114,False,0.058544614736214695,True,True,False,True,31.825710652724894,True,0.07103203649823686,0.4957604559543859,-0.20158504469823912
sector_l63-126-252_k2_s00__r20__v18__g100,False,0.05842201412702125,True,True,False,True,28.282035902480505,True,0.06586967482148376,0.49785731430103713,-0.19300904148057152
sector_l126-252_k3_s00__r10__v12__g125,False,0.05777912152174949,True,True,False,True,26.2149483879913,True,0.061051253358667346,0.5064972920915874,-0.18471275105390206
sector_l21-63-126-252_k3_s00__r20__v18__g125,False,0.05759271872863518,True,True,False,True,32.37394555509072,False,0.07305634147891382,0.4856114562253642,-0.21100548545149556
sector_l21-63-126-252_k4_s00__r5__v15__g100,False,0.05750560837845281,True,True,False,True,25.31061804333073,True,0.0642341034298124,0.5238963048175772,-0.22538338326524388
sector_l63-126-252_k4_s00__r5__v15__g125,False,0.05735493366282818,True,True,False,True,26.512707103707008,True,0.07039122035673095,0.5054964373989163,-0.2471548222005826
sector_l126-252_k4_s00__r5__v12__g125,False,0.056999817205728324,True,True,False,True,23.104174937333084,True,0.06193106188102715,0.5146009091721058,-0.22191440436784204
sector_l63-126-252_k2_s00__r10__v15__g100,False,0.05696156737505757,True,True,False,True,28.793301624271834,True,0.06266212948684613,0.5011924003135848,-0.18017667012583471
sector_l63-126-252_k3_s00__r5__v15__g100,False,0.05673388689961452,True,True,False,True,26.613278718164633,True,0.06393333703705806,0.5172508769796873,-0.21540839411498436
sector_l63-126-252_k3_s00__r10__v12__g125,False,0.05582170188690442,True,True,False,True,26.84136050493096,True,0.060756983713927015,0.5034901752356862,-0.18961959230440173
sector_l21-63-126-252_k4_s00__r5__v12__g100,False,0.055399798372187004,True,False,False,True,23.61733895411643,True,0.05750437601190406,0.5167106505473099,-0.20105535826887744
sector_l63-126-252_k2_s00__r10__v18__g100,False,0.05500420608272778,True,True,False,True,29.491526687378016,True,0.0647822978063537,0.48672937131600086,-0.19306334778565326
sector_l21-63-126-252_k3_s00__r10__v18__g125,False,0.0549386897765208,True,True,False,True,34.054412991463785,False,0.07261594094155144,0.48027984644157456,-0.21100548545149544
sector_l126-252_k3_s00__r5__v15__g100,False,0.05437366380981039,True,True,False,True,26.04205358584714,True,0.06242387069466249,0.5038521935293749,-0.21595581767961636
sector_l63-126-252_k4_s00__r5__v12__g114,False,0.054297709712374395,True,False,False,True,22.980108830713537,True,0.05947592744636321,0.5063094365149666,-0.21886035036514628
sector_l21-63-126-252_k3_s00__r20__v15__g125,False,0.05376234601274856,True,True,False,True,31.19881398740456,False,0.06660202668325388,0.4804772360598458,-0.19792393526056895
sector_l63-126-252_k2_s00__r20__v12__g100,False,0.05367160596933185,True,False,False,True,26.565564917100613,True,0.05565011933642672,0.49554609215556616,-0.16645038443700588
sector_l126-252_k4_s15__r20__v12__g100,False,0.05254978669786148,True,False,False,True,21.514196598728415,True,0.05175215799949484,0.5007980317508631,-0.18511985251994179
sector_l63-126-252_k3_s00__r5__v18__g100,False,0.05244631084022201,True,True,False,True,27.671185645888713,True,0.06552489794580518,0.4987339177148668,-0.23520528820787423
sector_l63-126-252_k2_s00__r10__v12__g100,False,0.05229754583490222,True,False,False,True,27.461996201266704,True,0.05552043570675602,0.49206663994963845,-0.16645038443700633
sector_l21-63-126-252_k3_s00__r10__v15__g125,False,0.052296800178335094,True,True,False,True,32.675863221749694,False,0.06674573677452145,0.47915516914648687,-0.19792393526056895
sector_l63-126-252_k3_s00__r5__v12__g100,False,0.05169637925563878,True,False,False,True,25.10676523847898,True,0.05621413938706166,0.5015527476614724,-0.19710846439394092
sector_l21-63-126-252_k3_s00__r20__v12__g114,False,0.05153901452174174,True,False,False,True,27.260964949735286,True,0.05655437552289455,0.48295414851551577,-0.17366540601979408
sector_l21-63-126-252_k4_s00__r5__v18__g100,False,0.051236876470710485,True,True,False,False,26.483902156320486,True,0.06532892217869435,0.501471774006636,-0.2517021396821799
sector_l63-126-252_k2_s00__r20__v18__g114,False,0.05097199073697689,True,True,False,True,32.05814168865191,True,0.06768612433341126,0.4655437018037345,-0.208069080587706
sector_l126-252_k3_s00__r5__v18__g100,False,0.05094778016627226,True,True,False,True,26.993660342605455,True,0.06435505914723483,0.4880582733738734,-0.23479630650496297
sector_l126-252_k4_s15__r20__v15__g100,False,0.050587935820018956,True,False,False,True,22.61436045286193,True,0.05510861610137141,0.49111760954340555,-0.20678720521887384
sector_l126-252_k3_s00__r5__v12__g100,False,0.05044344180455491,True,False,False,True,24.448951761807077,True,0.055230822836441984,0.49295185245399625,-0.1975574301031976
sector_l21-63-126-252_k4_s00__r5__v15__g114,False,0.04950862714639093,True,True,False,True,27.939742662443148,True,0.06472775953064391,0.48570929160007525,-0.23900212587878245
sector_l126-252_k2_s00__r5__v15__g100,False,0.04943663211072324,True,True,False,True,27.58394553475541,True,0.0625961880496102,0.497934670717732,-0.23579384983936513
sector_l21-63-126-252_k3_s00__r10__v12__g114,False,0.04896997006633986,True,False,False,True,28.50381109476912,True,0.05595209382968802,0.4757149823439012,-0.1736654060197944
sector_l63-126-252_k2_s00__r10__v18__g114,False,0.04849920059750367,True,True,False,True,33.32203788257127,True,0.0671026744841332,0.45928926084097593,-0.2080690805877058
sector_l126-252_k4_s15__r20__v12__g114,False,0.04784346800869323,True,False,False,True,23.65580438606613,True,0.052668817346632535,0.4735008250962067,-0.1901308497432923
sector_l126-252_k4_s15__r10__v12__g100,False,0.047811780639052434,True,False,False,True,22.98054313131678,True,0.050561683425432324,0.4910071974102553,-0.19246719597392425
sector_l63-126-252_k2_s00__r20__v15__g114,False,0.04735989927721157,True,True,False,True,31.236604149977797,True,0.06210647710493511,0.46066014374484965,-0.19717325368153804
sector_l63-126-252_k3_s00__r5__v18__g114,False,0.04727357802184433,True,True,False,True,30.90665743643044,True,0.06828689520671993,0.47328653593887077,-0.24956875561554825
sector_l21-63-126-252_k4_s00__r5__v18__g114,False,0.04704070933739802,True,True,False,False,29.44213664848754,True,0.06840930547053459,0.4781969681788378,-0.2649743753502187
sector_l63-126-252_k3_s00__r5__v15__g114,False,0.04703154473947464,True,True,False,True,29.591422341986267,True,0.06382827588743756,0.47553658978859864,-0.23172645189891006
sector_l63-126-252_k4_s00__r5__v12__g125,False,0.04701963851344492,True,False,False,True,23.77272067191672,True,0.0574541284339658,0.4783069980112284,-0.2299497936648467
sector_l126-252_k2_s00__r5__v18__g100,False,0.046748426272886084,True,True,False,True,28.420886963518793,True,0.06452406806066846,0.4814313823914981,-0.24998595375608923
sector_l21-63-126-252_k3_s00__r20__v12__g125,False,0.04651247048546975,True,False,False,True,28.418221430279967,False,0.055499637480720176,0.46285648890942077,-0.17903062970608363
sector_l63-126-252_k2_s00__r10__v15__g114,False,0.04625956167645497,True,True,False,True,32.31484626492988,True,0.06221502882135055,0.4593536717226489,-0.19717325368153726
sector_l126-252_k4_s15__r20__v15__g114,False,0.04579876999277348,True,False,False,True,25.197570586611608,True,0.05665776101734399,0.46147375272274366,-0.21205863806822178
sector_l126-252_k4_s15__r10__v15__g100,False,0.04530191017547976,True,False,False,True,24.190104711971742,True,0.05380829646864704,0.481587838357167,-0.21650043611274827
sector_l126-252_k3_s00__r5__v18__g114,False,0.0452772461915926,True,True,False,False,30.209290474279165,True,0.06681997322069066,0.46195951735970586,-0.2501959219385965
sector_l126-252_k4_s15__r20__v18__g100,False,0.0445832541946964,True,False,False,True,23.221998562745195,True,0.054590698061413034,0.4654156000456245,-0.2221800353902259
sector_l63-126-252_k2_s00__r20__v18__g125,False,0.04447777343195519,True,True,False,True,34.503697151821946,True,0.06766053099572966,0.44185641660393304,-0.21909801381563887
sector_l126-252_k3_s00__r5__v15__g114,False,0.044377308107749425,True,True,False,True,28.90178077617492,True,0.06198860844250498,0.4612985395093342,-0.23226249006342703
sector_l21-63-126-252_k4_s00__r5__v18__g125,False,0.04436335550357187,True,True,False,False,31.28996662100841,True,0.06998963525887558,0.4634280082782132,-0.27119409308077747
sector_l126-252_k4_s15__r20__v15__g125,False,0.043583981131071106,True,False,False,True,26.82528535437294,True,0.057641006579466136,0.4471727863322972,-0.2129934581816788
sector_l63-126-252_k2_s00__r20__v12__g114,False,0.043371583941098725,True,False,False,True,29.10970381137385,True,0.05351711536302184,0.45294388290520454,-0.17553477267379813
sector_l21-63-126-252_k4_s00__r5__v15__g125,False,0.04337036657455518,True,True,False,True,29.521673692645543,True,0.06406561643907782,0.4605333682756106,-0.24817941999625437
sector_l126-252_k2_s00__r5__v12__g100,False,0.04325001117752035,True,False,False,True,25.943163122409864,True,0.054155988459301696,0.4783048167807086,-0.21862197224961566
sector_l126-252_k4_s15__r10__v12__g114,False,0.043099770726586634,True,False,False,True,25.175373000661693,True,0.05143903052430954,0.46451063564070033,-0.19743300240754158
sector_l63-126-252_k3_s00__r5__v18__g125,False,0.042601425189717795,True,True,False,False,32.976399883823696,True,0.06922969215713715,0.4549421132271295,-0.26097385604205736
sector_l126-252_k4_s15__r20__v12__g125,False,0.04256720687132117,True,False,False,True,25.006576764652724,True,0.05205145721420146,0.450848101206269,-0.19708322465902972
sector_l63-126-252_k2_s00__r10__v18__g125,False,0.04256012167184004,True,True,False,True,35.78645257513171,True,0.06739297555114465,0.43818300768172924,-0.21909801381563876
sector_l21-63-126-252_k3_s00__r10__v12__g125,False,0.042511356637421734,True,False,False,True,29.704604487920093,False,0.05412133261356655,0.4494922296768779,-0.17903062970608352
sector_l63-126-252_k2_s00__r20__v15__g125,False,0.042341032789293236,True,True,False,True,33.20695614637576,True,0.062075773807376056,0.44221032353635015,-0.20499211483561386
sector_l21-63-126-252_k4_s00__r5__v12__g114,False,0.04217256876364933,True,False,False,True,25.49588520388971,True,0.05433819286148922,0.46287397395436225,-0.21971424192924272
sector_l21-63-126-252_k3_s00__r5__v15__g100,False,0.04142148224270259,True,False,False,True,29.680869990857502,True,0.057443545645164296,0.46685287577217677,-0.22017653992547925
sector_l126-252_k4_s15__r20__v18__g114,False,0.041146674542470126,True,False,False,True,26.116431301541528,True,0.057922798164925515,0.4445035465111988,-0.23406697981355828
sector_l63-126-252_k2_s00__r10__v15__g125,False,0.040643055058906113,True,True,False,True,34.32749525158338,True,0.061859544749095496,0.4385982278673612,-0.20499211483561408
sector_l126-252_k4_s15__r10__v15__g114,False,0.0402712970040618,True,False,False,True,26.955259713367866,True,0.0552621110045477,0.45151149819991476,-0.22124469404739677
sector_l126-252_k2_s00__r5__v18__g114,False,0.04023873082361968,True,True,False,False,31.945954615153422,True,0.06722487158798507,0.457462453313051,-0.2719095432034473
sector_l126-252_k4_s15__r10__v18__g100,False,0.04016629072123115,True,False,False,True,24.886216761784016,True,0.053766294766462996,0.46083560807354906,-0.23198232060535162
sector_l63-126-252_k2_s00__r10__v12__g114,False,0.04013825132364464,True,False,False,True,30.07045981093014,True,0.052373220202984294,0.44165706832660223,-0.17553477267379825
sector_l126-252_k3_s00__r5__v18__g125,False,0.03968601810708391,True,True,False,False,32.25563872885124,True,0.0671473695621192,0.4403301087170153,-0.2615914906525706
sector_l63-126-252_k3_s00__r5__v15__g125,False,0.039354609801750894,True,True,False,True,31.38345654809873,True,0.06253582585742823,0.44635977164843077,-0.24289157781614457
sector_l63-126-252_k2_s00__r20__v12__g125,False,0.03823553826756661,True,False,False,True,30.34119343781576,True,0.0522740093151155,0.4332301332468769,-0.18013527289613884
sector_l126-252_k3_s00__r5__v15__g125,False,0.03815816440323881,True,True,False,True,30.56118970225884,True,0.061395014589674224,0.4383731339678315,-0.24341982587306488
sector_l126-252_k4_s15__r20__v18__g125,False,0.0380951466640561,True,False,False,True,27.96879525241534,True,0.05926822858645742,0.429012697773946,-0.24070370964920396
sector_l126-252_k4_s15__r10__v15__g125,False,0.03781270060393639,True,False,False,True,28.658218520108395,True,0.0560859450061717,0.43665227115855126,-0.2218683533198803
sector_l126-252_k3_s00__r5__v12__g114,False,0.03769782561567114,True,False,False,True,26.581869893743395,True,0.05241799315225326,0.443743617475517,-0.2167510626026029
sector_l126-252_k4_s15__r10__v12__g125,False,0.03753037542348022,True,False,False,True,26.55157894491345,True,0.05065877990325296,0.4407157819225583,-0.20432269151410076
sector_l126-252_k2_s00__r5__v15__g114,False,0.037526312387332963,True,True,False,False,30.667457705314746,True,0.06130888059939443,0.45119939088307953,-0.2549003306336979
sector_l21-63-126-252_k3_s00__r5__v18__g100,False,0.03699551547572321,True,False,False,True,30.880831116685275,True,0.05856858693323774,0.44790378407987813,-0.23655079165878046
sector_l21-63-126-252_k3_s00__r5__v12__g100,False,0.03686610931527724,True,False,False,True,28.02936079408411,True,0.050152252979780654,0.44903213375868506,-0.20106664164191868
sector_l63-126-252_k3_s00__r5__v12__g114,False,0.036606039309768794,True,False,False,True,27.359178176724793,True,0.052238340264118444,0.4417380257872453,-0.21631283570899595
sector_l63-126-252_k4_s15__r20__v12__g100,False,0.03574626718641165,True,False,False,True,22.693207369245044,True,0.044601312954184236,0.4301035454461711,-0.19448128628763095
sector_l21-63-126-252_k4_s00__r5__v12__g125,False,0.035189446471173925,True,False,False,True,26.311783778787706,True,0.05243966052721993,0.43680304167285217,-0.23079156296362346
sector_l126-252_k4_s15__r10__v18__g114,False,0.035139101758002826,True,False,False,True,27.96236047012566,True,0.05640272156328563,0.4348979094644241,-0.24527366854399701
sector_l63-126-252_k2_s00__r5__v15__g100,False,0.03446208664505007,True,False,False,True,30.144712367917357,True,0.05418765767262257,0.4319395759653202,-0.21849877504124782
sector_l63-126-252_k2_s00__r10__v12__g125,False,0.03413865147738102,True,False,False,True,31.278237008142007,True,0.05059977107056168,0.41837408349382127,-0.1801352728961385
sector_l126-252_k2_s00__r5__v18__g125,False,0.033442253722363806,True,True,False,False,34.22458069969889,True,0.06705392422000078,0.43381284780048873,-0.2851224971865798
sector_l63-126-252_k4_s15__r10__v12__g100,False,0.032419600375734284,True,False,False,True,24.33111284523281,True,0.04376086943486279,0.42321660416618073,-0.19554544420342523
sector_l126-252_k4_s15__r10__v18__g125,False,0.032032548086538416,True,False,False,False,29.92135235479227,True,0.05774309756192908,0.41952697136838124,-0.2516126283829102
sector_l126-252_k2_s00__r5__v12__g114,False,0.03121468624906126,True,False,False,True,28.160241186932016,True,0.05154807941507533,0.4332185177284478,-0.23663335834617893
sector_l21-63-126-252_k2_s00__r20__v15__g100,False,0.030918178775245247,True,False,False,True,34.10090486432596,False,0.05200291366514409,0.4169067107222599,-0.19116334065199247
sector_l63-126-252_k2_s00__r5__v18__g100,False,0.03089193800751417,True,False,False,True,31.016858870283354,True,0.055802845518195365,0.4179019966002333,-0.23789498866947456
sector_l21-63-126-252_k3_s00__r5__v15__g114,False,0.03084746398009601,True,False,False,True,33.031281632699056,True,0.05687244431096783,0.4251725583453911,-0.23673969688474583
sector_l63-126-252_k4_s15__r20__v15__g100,False,0.030541820957697183,True,False,False,True,23.797482748421242,True,0.046652607513412825,0.41319685500007597,-0.22421992871534668
sector_l21-63-126-252_k3_s00__r5__v18__g114,False,0.03022137504009656,True,True,False,False,34.476981924305676,True,0.06069495311767903,0.4227255139676774,-0.2551276503336303
sector_l126-252_k2_s00__r5__v15__g125,False,0.030170848104359008,True,True,False,False,32.42895390301233,True,0.060242916020531334,0.4256443348784766,-0.2680503166733844
sector_l126-252_k3_s00__r5__v12__g125,False,0.02973106839756506,True,False,False,True,27.60915615909482,True,0.05009651733417897,0.41469413579545894,-0.22817137571376656
sector_l21-63-126-252_k2_s00__r20__v18__g100,False,0.02969465311146407,True,False,False,True,34.85481124084797,False,0.05398876837366107,0.4070639666829195,-0.2009713379309399
sector_l63-126-252_k4_s15__r20__v12__g114,False,0.029619184679689863,True,False,False,True,24.89989957953167,True,0.04484038410494828,0.4018922024877539,-0.2034034672966809
sector_l21-63-126-252_k2_s00__r10__v15__g100,False,0.02908994783107853,True,False,False,True,35.35519422098875,True,0.05196909673427119,0.4145954084795165,-0.19322330353437034
sector_l126-252_k4_s25__r20__v12__g100,False,0.028197675794392703,True,False,False,True,22.622113722209985,True,0.03987088292929197,0.4008314172802804,-0.19422823427144886
sector_l63-126-252_k3_s00__r5__v12__g125,False,0.028166558416177066,True,False,False,True,28.445093347946578,True,0.04968988361091786,0.4108269892406802,-0.2277395384724149
sector_l63-126-252_k2_s00__r5__v12__g100,False,0.028012139629575546,True,False,False,True,28.623789637813385,True,0.04619168796780371,0.4080173831381603,-0.20238331342820537
sector_l126-252_k2_s15__r10__v15__g100,False,0.02783520714410196,True,False,False,True,29.29003332293366,True,0.048687919271117375,0.42059021918027345,-0.22414467148072736
sector_l126-252_k2_s15__r10__v12__g100,False,0.027612941197147807,True,False,False,True,28.088968099714965,True,0.044976356937347584,0.42446082867847823,-0.21147020338888423
sector_l63-126-252_k3_s15__r20__v12__g100,False,0.027039155093098458,True,False,False,True,26.80825939280258,True,0.043243809527349075,0.41745954577962235,-0.2076156641294018
defensive_l63-126-252_k4_s00__r5__v18__g100,False,0.02699442326876348,True,False,False,True,5.96936170212766,True,0.01447252085157924,0.313347542988055,-0.08562326786329066
defensive_l63-126-252_k4_s00__r5__v15__g100,False,0.026994423268762703,True,False,False,True,5.96936170212766,True,0.014472520851579018,0.31334754298804995,-0.085623267863291
sector_l63-126-252_k4_s15__r10__v15__g100,False,0.02693604421831616,True,False,False,True,25.569042678559025,True,0.045621196797525077,0.40582044121479444,-0.22465436014752893
sector_l21-63-126-252_k2_s00__r20__v12__g100,False,0.026564530918748698,True,False,False,True,32.48624229854996,False,0.045099840104119826,0.40131903475381525,-0.1745398024146847
defensive_l63-126-252_k4_s00__r5__v12__g100,False,0.02643454993004112,True,False,False,True,6.019842810152271,True,0.014200364800591725,0.3109751811909528,-0.08562326786329078
sector_l21-63-126-252_k2_s00__r10__v18__g100,False,0.026036473250724265,True,False,False,True,36.25955025675917,True,0.05313207847402612,0.39810973467035243,-0.20431352289051952
sector_l126-252_k4_s15__r5__v12__g100,False,0.026017781473831828,True,False,False,True,25.10784656091883,True,0.04365496895974119,0.42549634147124293,-0.2338598338140988
sector_l63-126-252_k4_s15__r10__v12__g114,False,0.025862740005275688,True,False,False,True,26.642915273940687,True,0.04380390877882823,0.3937012223962065,-0.20445583826155
sector_l126-252_k2_s15__r20__v15__g100,False,0.02544585684523168,True,False,False,True,28.148852042472477,True,0.0465205006234819,0.4005419993153265,-0.21986661111540262
sector_l63-126-252_k4_s15__r20__v15__g114,False,0.025358505955297143,True,False,False,True,26.625258859324624,True,0.04772123688693464,0.3866392453338266,-0.22934264403797022
sector_l21-63-126-252_k3_s00__r5__v18__g125,False,0.025214212997182954,True,True,False,False,36.780173268904434,True,0.06143463786320291,0.40537019911560057,-0.26651514339117055
sector_l21-63-126-252_k2_s00__r10__v12__g100,False,0.025040785580212534,True,False,False,True,33.57957857222551,False,0.04512252670610595,0.3994998410563573,-0.17634764439535755
sector_l126-252_k2_s15__r20__v12__g100,False,0.024503390693079156,True,False,False,True,27.000911787454527,True,0.04264453167725213,0.40132983471761746,-0.20848808445653466
sector_l126-252_k4_s25__r20__v12__g114,False,0.024034320955883634,True,False,False,True,24.959635468203512,True,0.04066590457101027,0.3792875019869978,-0.19733798897081944
sector_l63-126-252_k4_s15__r20__v12__g125,False,0.023968875939427304,True,False,False,True,26.237654768137972,True,0.04371529908188787,0.3776933102818091,-0.20852066268335678
sector_l63-126-252_k2_s00__r5__v18__g114,False,0.023551348006728978,True,False,False,False,34.90980753088961,True,0.057299746651523265,0.3910220692220169,-0.25293865357404244
sector_l126-252_k4_s15__r5__v15__g100,False,0.02328206115885384,True,False,False,False,26.501105177675335,True,0.04654485237100392,0.41820217579925506,-0.2572126907626684
sector_l126-252_k2_s00__r5__v12__g125,False,0.023088271495541532,True,False,False,True,29.16001824006996,True,0.049168256859724035,0.4048950429474695,-0.24939647612573002
sector_l63-126-252_k4_s15__r20__v15__g125,False,0.022724577169264962,True,False,False,True,28.293081086771945,True,0.04837430170773893,0.3736879497185985,-0.23150292282374585
sector_l63-126-252_k3_s15__r20__v15__g100,False,0.02269114293893853,True,False,False,True,28.060225229058396,True,0.045838730686193374,0.4068896273402043,-0.23850883501477915
sector_l21-63-126-252_k3_s00__r5__v15__g125,False,0.021980396802250966,True,False,False,True,35.03670099260514,True,0.05485910003107852,0.3929328934794251,-0.24756861056109958
sector_l63-126-252_k3_s15__r20__v12__g114,False,0.02185641800611372,True,False,False,True,29.598085276070428,True,0.043578053253488624,0.390722494311294,-0.20797199601622596
sector_l126-252_k2_s15__r10__v18__g100,False,0.021784789716793172,True,False,False,True,29.93860705048959,False,0.04829163400027281,0.39688994559055146,-0.2417148786136346
sector_l126-252_k4_s25__r20__v15__g100,False,0.02173259190221712,True,False,False,True,23.649399159904082,True,0.04052855648696818,0.3756174084824929,-0.2180553751539751
sector_l126-252_k4_s25__r10__v12__g100,False,0.02164495665033638,True,False,False,True,24.383142501628203,True,0.037916840588801515,0.383765314832973,-0.20176848613422826
sector_l21-63-126-252_k4_s15__r20__v12__g100,False,0.021559455558402156,True,False,False,True,25.52956369562996,True,0.03966639535152727,0.3864844245312048,-0.20817212367077098
sector_l63-126-252_k4_s15__r20__v18__g100,False,0.021501205143595922,True,False,False,True,24.376787509148976,True,0.04506295356580359,0.3812938955768903,-0.24876233647165147
